person_id,household_id,age,sex,education_level,is_employed
884,246,58,Female,Primary,1
885,246,23,Female,Tertiary,0
886,246,49,Female,Secondary,1
887,247,22,Male,Secondary,1
888,247,46,Male,Tertiary,1
889,247,32,Male,Secondary,1
890,247,10,Female,Secondary,0
891,247,16,Female,Secondary,0
892,248,28,Female,Tertiary,1
893,248,11,Female,Tertiary,0
894,248,6,Female,Primary,0
895,248,0,Female,Primary,0
896,248,26,Female,Secondary,0
897,249,33,Female,Secondary,1
898,249,59,Male,Tertiary,1
899,249,32,Female,Tertiary,1
900,250,0,Female,Tertiary,0
901,251,24,Male,Secondary,1
902,251,21,Female,Tertiary,0
903,251,0,Female,Secondary,0
904,251,0,Male,Secondary,0
905,251,38,Male,Primary,1
906,252,45,Female,Tertiary,0
907,253,59,Female,Secondary,1
908,253,21,Female,Tertiary,0
909,253,46,Male,Secondary,0
910,254,11,Female,Secondary,0
911,254,0,Male,Secondary,0
912,254,52,Male,Secondary,0
913,255,0,Female,Tertiary,0
914,255,0,Male,Secondary,0
915,256,45,Male,Primary,1
916,256,28,Male,Primary,1
917,256,45,Male,Secondary,0
918,256,2,Female,Secondary,0
919,257,23,Female,Secondary,1
920,258,15,Male,Secondary,0
921,258,28,Female,Tertiary,0
922,258,29,Male,Primary,0
923,258,63,Male,Primary,0
924,258,41,Male,Primary,0
925,258,10,Male,Secondary,0
926,259,7,Female,Secondary,0
927,259,8,Female,Secondary,0
928,259,54,Male,Tertiary,1
929,259,44,Male,Tertiary,0
930,260,29,Female,Secondary,1
931,261,37,Female,Primary,0
932,261,27,Female,Tertiary,0
933,261,16,Male,Secondary,0
934,261,8,Female,Primary,0
935,262,40,Female,Tertiary,1
936,262,14,Female,Secondary,0
937,262,18,Female,Secondary,0
938,262,0,Female,Primary,0
939,263,18,Male,Secondary,0
940,263,58,Male,Tertiary,0
941,263,23,Male,Secondary,1
942,263,11,Male,Tertiary,0
943,264,0,Female,Tertiary,0
944,264,46,Female,Tertiary,1
945,264,15,Male,Primary,0
946,264,40,Male,Primary,1
947,264,0,Female,Secondary,0
948,265,16,Male,Secondary,0
949,265,22,Male,Secondary,0
950,265,50,Female,Secondary,0
951,265,2,Female,Tertiary,0
952,266,50,Female,Primary,1
953,266,11,Female,Secondary,0
954,266,13,Female,Secondary,0
955,266,45,Female,Primary,0
956,266,24,Male,None,1
957,266,51,Male,Primary,0
958,267,48,Female,Tertiary,1
959,267,69,Male,Primary,0
960,267,32,Female,Secondary,0
961,267,14,Male,Primary,0
962,267,30,Male,Secondary,0
963,268,18,Female,Primary,1
964,268,43,Male,Secondary,0
965,268,37,Female,Primary,1
966,268,72,Female,Secondary,1
967,268,14,Male,Tertiary,0
968,268,0,Female,Secondary,0
969,269,7,Female,Tertiary,0
970,269,43,Male,Secondary,0
971,269,8,Male,Primary,0
972,269,0,Male,Secondary,0
973,269,32,Male,Secondary,0
974,269,38,Female,Secondary,0
975,269,7,Female,None,0
976,270,29,Female,Secondary,0
977,270,17,Female,Tertiary,0
978,270,49,Male,Primary,0
979,271,54,Female,Secondary,1
980,271,24,Male,Secondary,1
981,271,8,Female,Secondary,0
982,271,35,Male,Secondary,1
983,271,30,Male,Tertiary,1
984,271,34,Male,Secondary,0
985,271,13,Male,Secondary,0
986,272,45,Male,Secondary,0
987,272,20,Female,Secondary,0
988,273,40,Female,Primary,1
989,273,47,Female,Secondary,1
990,273,10,Male,Tertiary,0
991,273,52,Male,Primary,0
992,274,50,Female,Tertiary,0
993,274,54,Male,Secondary,1
994,274,23,Male,Primary,1
995,274,12,Male,Secondary,0
996,275,58,Male,None,0
997,275,36,Female,Secondary,1
998,275,19,Male,Primary,1
999,276,22,Female,Tertiary,0
1000,277,40,Male,Tertiary,1
1001,277,48,Female,Secondary,0
1002,278,34,Female,Secondary,1
1003,278,34,Male,Secondary,0
1004,278,20,Male,Primary,0
1005,279,41,Male,Secondary,1
1006,279,43,Female,Tertiary,0
1007,280,29,Male,Secondary,1
1008,280,52,Female,Secondary,0
1009,281,9,Male,Secondary,0
1010,281,9,Female,None,0
1011,282,18,Male,Tertiary,1
1012,283,25,Male,Primary,1
1013,284,52,Female,Primary,0
1014,285,62,Male,Secondary,0
1015,285,16,Female,Tertiary,0
1016,285,24,Female,Secondary,0
1017,285,40,Male,Secondary,1
1018,285,33,Female,Secondary,1
1019,286,11,Male,Primary,0
1020,286,33,Female,Secondary,1
1021,286,17,Female,Primary,0
1022,286,9,Male,Secondary,0
1023,286,38,Male,Secondary,1
1024,287,17,Female,Primary,0
1025,287,0,Male,Secondary,0
1026,287,14,Female,Tertiary,0
1027,287,37,Female,Secondary,1
1028,288,32,Female,Secondary,0
1029,288,40,Female,Secondary,1
1030,288,21,Female,Secondary,0
1031,288,29,Male,Primary,0
1032,288,25,Female,Primary,1
1033,288,14,Female,Secondary,0
1034,289,52,Male,None,1
1035,290,41,Female,Secondary,0
1036,290,50,Female,Primary,1
1037,290,6,Male,Tertiary,0
1038,290,8,Male,Primary,0
1039,290,24,Male,Secondary,0
1040,290,21,Female,Secondary,0
1041,290,29,Female,Secondary,1
1042,291,46,Female,Tertiary,0
1043,291,50,Male,Secondary,1
1044,292,66,Male,Tertiary,0
1045,292,38,Male,Secondary,0
1046,293,41,Male,Secondary,1
1047,293,19,Female,Secondary,1
1048,293,12,Female,Secondary,0
1049,293,50,Female,Primary,1
1050,293,19,Female,Primary,1
1051,294,33,Male,Secondary,0
1052,294,10,Female,Secondary,0
1053,294,13,Female,Secondary,0
1054,294,21,Female,Secondary,0
1055,295,8,Female,Tertiary,0
1056,295,41,Female,Secondary,0
1057,296,0,Male,Primary,0
1058,296,32,Male,Secondary,0
1059,296,19,Male,Primary,1
1060,297,49,Male,Primary,1
1061,297,14,Male,Secondary,0
1062,297,23,Female,Secondary,0
1063,297,22,Male,None,0
1064,297,39,Male,None,0
1065,298,14,Female,Tertiary,0
1066,298,23,Male,Secondary,0
1067,298,47,Female,Secondary,1
1068,299,43,Female,Secondary,1
1069,299,19,Male,Secondary,0
1070,299,14,Male,Primary,0
1071,299,42,Male,Primary,1
1072,300,0,Female,Primary,0
1073,300,19,Male,Secondary,0
1074,301,16,Male,Secondary,0
1075,301,13,Male,Secondary,0
1076,301,6,Male,Primary,0
1077,301,37,Male,Tertiary,1
1078,301,14,Male,Secondary,0
1079,301,19,Male,Tertiary,0
1080,301,58,Female,Secondary,0
1081,302,0,Male,Secondary,0
1082,302,14,Female,Tertiary,0
1083,302,30,Female,Primary,1
1084,302,17,Female,Secondary,0
1085,302,33,Male,Secondary,0
1086,302,28,Male,Primary,0
1087,302,0,Male,Secondary,0
1088,303,56,Male,Primary,1
1089,304,0,Female,Primary,0
1090,304,1,Male,Tertiary,0
1091,304,61,Male,Secondary,1
1092,305,18,Male,Tertiary,0
1093,305,43,Female,Secondary,1
1094,305,10,Female,Tertiary,0
1095,306,45,Male,Secondary,1
1096,306,32,Male,Secondary,1
1097,306,46,Female,Secondary,0
1098,307,15,Male,Secondary,0
1099,307,46,Female,Secondary,1
1100,308,0,Male,Primary,0
1101,308,35,Male,Primary,0
1102,308,0,Female,Secondary,0
1103,309,37,Male,Primary,0
1104,309,30,Female,Secondary,0
1105,309,49,Male,Secondary,1
1106,309,43,Male,Tertiary,0
1107,310,40,Female,Secondary,0
1108,311,24,Male,Secondary,1
1109,311,32,Female,Primary,1
1110,312,13,Female,Primary,0
1111,312,0,Female,Primary,0
1112,312,11,Female,Tertiary,0
1113,312,33,Female,Secondary,0
1114,312,20,Male,Primary,0
1115,312,30,Male,Tertiary,1
1116,313,52,Male,Secondary,0
1117,313,33,Male,Tertiary,1
1118,313,19,Male,Tertiary,1
1119,313,4,Female,None,0
1120,313,29,Female,Primary,0
1121,314,53,Male,Secondary,0
1122,314,4,Male,None,0
1123,315,40,Female,Secondary,0
1124,315,6,Male,Tertiary,0
1125,315,14,Female,Primary,0
1126,315,31,Male,Primary,1
1127,315,10,Female,Tertiary,0
1128,315,28,Male,Secondary,0
1129,316,47,Female,Primary,1
1130,316,18,Female,Secondary,0
1131,316,12,Female,Secondary,0
1132,316,28,Male,Secondary,1
1133,316,46,Female,None,0
1134,316,39,Male,Primary,0
1135,317,36,Female,Secondary,0
1136,317,13,Female,Secondary,0
1137,318,23,Female,Secondary,0
1138,318,47,Female,None,1
1139,318,36,Male,None,0
1140,318,38,Male,Tertiary,1
1141,319,29,Male,Secondary,0
1142,319,27,Female,Tertiary,0
1143,319,14,Male,Primary,0
1144,319,37,Female,Tertiary,0
1145,319,35,Female,Secondary,0
1146,320,51,Male,Primary,1
1147,320,28,Female,Primary,0
1148,320,30,Female,Tertiary,0
1149,320,9,Male,Tertiary,0
1150,321,30,Male,Tertiary,1
1151,322,19,Male,Primary,1
1152,322,47,Female,Secondary,0
1153,322,33,Male,Secondary,0
1154,323,10,Male,Secondary,0
1155,323,0,Male,Secondary,0
1156,323,30,Male,Secondary,1
1157,323,29,Female,Tertiary,0
1158,323,18,Female,Secondary,0
1159,324,7,Male,Secondary,0
1160,324,24,Male,None,1
1161,324,20,Male,Tertiary,0
1162,324,20,Male,Secondary,1
1163,324,31,Male,Secondary,0
1164,325,28,Male,Secondary,1
1165,325,10,Male,Tertiary,0
1166,326,16,Female,Tertiary,0
1167,326,23,Female,Tertiary,1
1168,326,0,Female,Secondary,0
1169,326,72,Female,Secondary,1
1170,326,0,Female,Secondary,0
1171,327,11,Male,Tertiary,0
1172,328,23,Male,Secondary,0
1173,328,9,Female,None,0
1174,328,5,Male,Primary,0
1175,329,30,Female,Secondary,1
1176,329,3,Male,Secondary,0
1177,330,36,Female,Secondary,0
1178,330,54,Male,Secondary,1
1179,331,29,Female,Primary,0
1180,331,22,Female,Secondary,1
1181,331,35,Female,Secondary,0
1182,331,25,Male,Secondary,0
1183,331,4,Male,Tertiary,0
1184,331,13,Female,Secondary,0
1185,331,52,Male,Secondary,1
1186,332,36,Male,Primary,1
1187,332,41,Female,Secondary,0
1188,333,41,Female,Secondary,0
1189,333,21,Female,Secondary,1
1190,333,15,Female,Secondary,0
1191,333,15,Male,Primary,0
1192,333,0,Female,Tertiary,0
1193,333,0,Female,Primary,0
1194,334,0,Female,Secondary,0
1195,334,53,Male,Secondary,1
1196,335,48,Male,Tertiary,1
1197,336,22,Male,Secondary,1
1198,336,32,Male,Primary,1
1199,336,23,Male,Primary,0
1200,336,38,Female,Secondary,1
1201,337,26,Female,Primary,1
1202,337,45,Male,Primary,0
1203,337,28,Female,Secondary,0
1204,338,34,Female,Primary,1
1205,338,3,Female,Tertiary,0
1206,338,8,Male,Primary,0
1207,338,40,Male,Tertiary,0
1208,338,23,Male,Secondary,0
1209,339,18,Male,Tertiary,1
1210,339,42,Female,Secondary,1
1211,340,2,Male,Secondary,0
1212,340,21,Male,Secondary,0
1213,340,52,Male,Secondary,1
1214,340,46,Male,Primary,0
1215,340,31,Male,Secondary,1
1216,341,19,Female,Secondary,0
1217,341,4,Female,Tertiary,0
1218,341,29,Female,Primary,0
1219,342,24,Female,Primary,0
1220,342,45,Female,Primary,0
1221,342,19,Female,None,0
1222,342,20,Female,Secondary,0
1223,343,30,Male,Secondary,0
1224,343,10,Female,Secondary,0
1225,343,66,Male,Secondary,0
1226,343,56,Female,None,1
1227,343,44,Male,Secondary,0
1228,344,42,Male,Secondary,0
1229,344,7,Male,Secondary,0
1230,344,19,Female,Secondary,1
1231,344,19,Male,Secondary,0
1232,345,19,Male,None,0
1233,345,34,Female,Secondary,1
1234,346,49,Female,Primary,1
1235,347,30,Female,Secondary,0
1236,347,16,Female,Primary,0
1237,347,40,Male,Secondary,0
1238,348,2,Female,Secondary,0
1239,349,2,Female,Secondary,0
1240,349,28,Male,Tertiary,1
1241,350,31,Female,Secondary,1
1242,350,46,Female,Primary,0
1243,350,28,Female,Tertiary,1
1244,351,18,Male,Secondary,1
1245,351,47,Male,Secondary,1
1246,351,11,Male,Tertiary,0
1247,351,34,Female,Secondary,1
1248,352,22,Female,Secondary,0
1249,352,9,Male,Tertiary,0
1250,352,28,Female,None,0
1251,352,11,Female,Secondary,0
1252,352,35,Male,Tertiary,0
1253,352,18,Male,Tertiary,0
1254,353,39,Female,Tertiary,1
1255,353,40,Female,Secondary,0
1256,353,45,Female,Secondary,1
1257,353,26,Male,Tertiary,1
1258,353,10,Female,Tertiary,0
1259,354,34,Female,Secondary,0
1260,354,39,Male,None,1
1261,354,29,Female,Secondary,1
1262,355,34,Female,Secondary,1
1263,355,16,Female,Secondary,0
1264,355,23,Female,Secondary,1
1265,355,17,Female,Secondary,0
1266,355,22,Male,Primary,0
1267,355,48,Female,Secondary,0
1268,355,1,Male,Primary,0
1269,356,7,Female,Secondary,0
1270,356,19,Female,Secondary,0
1271,356,15,Female,Primary,0
1272,356,37,Female,Tertiary,0
1273,357,40,Female,Tertiary,0
1274,357,16,Female,Secondary,0
1275,357,57,Female,Secondary,1
1276,357,32,Male,Primary,1
1277,358,11,Male,Tertiary,0
1278,358,27,Female,Primary,0
1279,358,44,Male,Secondary,1
1280,358,6,Male,Primary,0
1281,358,43,Female,Primary,0
1282,358,5,Female,Secondary,0
1283,358,7,Male,Primary,0
1284,359,69,Female,Secondary,1
1285,359,48,Female,Tertiary,1
1286,359,21,Male,Primary,0
1287,360,28,Male,Tertiary,1
1288,360,39,Male,Secondary,0
1289,361,28,Female,Tertiary,1
1290,361,18,Male,Secondary,1
1291,361,13,Female,None,0
1292,361,19,Male,Tertiary,0
1293,362,33,Male,Secondary,0
1294,362,30,Female,Secondary,1
1295,362,19,Male,Secondary,1
1296,363,25,Male,Secondary,1
1297,363,43,Female,Primary,0
1298,363,26,Female,Secondary,0
1299,363,37,Male,Secondary,1
1300,364,5,Female,Primary,0
1301,365,29,Female,None,0
1302,365,43,Female,Tertiary,0
1303,366,28,Female,Secondary,0
1304,366,35,Male,Primary,0
1305,366,0,Female,Secondary,0
1306,367,19,Male,Primary,0
1307,367,43,Male,Secondary,1
1308,368,23,Male,Primary,0
1309,368,20,Female,Tertiary,0
1310,368,48,Male,Secondary,1
1311,368,8,Male,Secondary,0
1312,369,45,Male,Secondary,1
1313,369,6,Female,Tertiary,0
1314,369,37,Female,Secondary,0
1315,370,31,Male,Tertiary,1
1316,370,18,Male,Secondary,0
1317,370,17,Female,Secondary,0
1318,370,16,Male,Tertiary,0
1319,370,29,Female,Secondary,1
1320,370,5,Male,Tertiary,0
1321,371,45,Female,Secondary,0
1322,371,82,Female,Tertiary,0
1323,371,28,Female,Secondary,0
1324,371,33,Male,Secondary,1
1325,371,39,Male,Secondary,1
1326,372,48,Male,Secondary,0
1327,372,27,Female,Tertiary,1
1328,372,15,Female,Primary,0
1329,372,14,Male,Tertiary,0
1330,373,35,Male,Tertiary,1
1331,373,31,Female,Secondary,1
1332,373,0,Female,Secondary,0
1333,373,58,Female,Primary,1
1334,373,8,Male,Secondary,0
1335,373,28,Female,Secondary,1
1336,374,28,Female,Secondary,1
1337,374,32,Male,None,0
1338,374,29,Male,Secondary,1
1339,374,7,Female,Secondary,0
1340,374,34,Male,Primary,1
1341,375,36,Male,Secondary,1
1342,375,0,Male,Primary,0
1343,376,32,Female,Secondary,0
1344,376,41,Female,Secondary,1
1345,376,2,Female,Secondary,0
1346,377,15,Male,Secondary,0
1347,378,20,Female,Tertiary,0
1348,378,19,Female,None,0
1349,378,23,Female,None,1
1350,378,0,Female,Tertiary,0
1351,378,0,Female,Primary,0
1352,379,37,Male,None,0
1353,379,43,Female,Secondary,1
1354,380,49,Female,Primary,0
1355,380,28,Male,Secondary,1
1356,381,18,Male,Primary,0
1357,382,38,Female,Secondary,1
1358,382,17,Female,Primary,0
1359,382,32,Male,None,0
1360,382,31,Male,Tertiary,0
1361,383,48,Female,Secondary,1
1362,383,34,Female,Tertiary,0
1363,383,0,Female,Tertiary,0
1364,383,64,Female,Secondary,1
1365,383,32,Male,Tertiary,0
1366,384,0,Female,Tertiary,0
1367,384,58,Female,Tertiary,1
1368,384,46,Female,Secondary,1
1369,384,53,Male,Primary,1
1370,384,23,Male,Secondary,1
1371,385,37,Female,Primary,1
1372,385,7,Female,None,0
1373,385,49,Female,None,0
1374,385,29,Female,Primary,1
1375,385,33,Female,Primary,1
1376,386,30,Female,Secondary,1
1377,386,29,Male,Tertiary,1
1378,386,32,Male,Secondary,0
1379,386,44,Female,Secondary,1
1380,387,41,Male,Secondary,1
1381,388,19,Male,Secondary,0
1382,388,27,Female,Primary,1
1383,388,12,Female,Secondary,0
1384,389,17,Female,Secondary,0
1385,389,0,Female,Secondary,0
1386,390,6,Female,Tertiary,0
1387,390,19,Female,Secondary,0
1388,390,45,Female,Secondary,1
1389,391,36,Male,None,0
1390,391,24,Female,Tertiary,1
1391,392,9,Female,Secondary,0
1392,392,14,Female,None,0
1393,393,5,Male,Secondary,0
1394,393,31,Female,Secondary,0
1395,393,0,Female,Secondary,0
1396,394,49,Female,Secondary,1
1397,394,42,Male,Secondary,0
1398,394,6,Female,Secondary,0
1399,394,23,Female,Secondary,0
1400,394,38,Male,Secondary,0
1401,394,48,Female,Secondary,1
1402,395,18,Female,Primary,1
1403,395,1,Female,Secondary,0
1404,395,50,Female,Secondary,0
1405,396,31,Female,Secondary,1
1406,396,18,Female,Secondary,0
1407,396,57,Male,None,0
1408,396,33,Female,Tertiary,0
1409,397,6,Female,Tertiary,0
1410,397,15,Female,Secondary,0
1411,397,0,Female,Tertiary,0
1412,397,40,Male,Primary,1
1413,397,39,Male,Tertiary,0
1414,397,40,Male,Tertiary,0
1415,397,24,Female,Secondary,0
1416,398,18,Male,Primary,0
1417,399,16,Female,None,0
1418,399,38,Female,Secondary,1
1419,400,41,Male,Secondary,1
1420,400,42,Female,Tertiary,0
1421,400,37,Male,Tertiary,1
1422,400,24,Female,Tertiary,0
1423,400,42,Female,Primary,0
1424,400,51,Female,Secondary,1
1425,401,16,Female,Secondary,0
1426,401,26,Female,Tertiary,1
1427,401,12,Female,Primary,0
1428,401,49,Male,Tertiary,1
1429,401,0,Male,Secondary,0
1430,401,22,Female,Secondary,0
1431,401,15,Male,Secondary,0
1432,402,25,Female,Secondary,1
1433,402,36,Male,Secondary,1
1434,402,23,Male,Primary,0
1435,403,17,Female,Secondary,0
1436,404,32,Female,Secondary,1
1437,404,0,Female,Primary,0
1438,405,29,Female,Tertiary,1
1439,406,42,Male,None,0
1440,406,7,Male,Secondary,0
1441,407,46,Female,Primary,1
1442,407,32,Male,Secondary,0
1443,407,20,Female,Primary,0
1444,407,20,Female,Primary,1
1445,408,0,Male,Primary,0
1446,408,28,Male,Tertiary,0
1447,408,45,Male,Tertiary,1
1448,408,0,Male,Secondary,0
1449,408,51,Female,Secondary,0
1450,409,4,Male,Secondary,0
1451,409,24,Female,Primary,0
1452,409,32,Female,Primary,0
1453,409,16,Female,Secondary,0
1454,409,26,Male,Secondary,1
1455,409,0,Female,Tertiary,0
1456,410,36,Female,Tertiary,0
1457,411,43,Male,None,1
1458,411,51,Female,Tertiary,1
1459,411,19,Male,Secondary,0
1460,411,14,Male,Primary,0
1461,411,12,Male,Secondary,0
1462,412,40,Male,Primary,1
1463,412,36,Female,Tertiary,1
1464,412,0,Female,Secondary,0
1465,412,16,Male,Secondary,0
1466,412,12,Male,Tertiary,0
1467,413,16,Male,Tertiary,0
1468,413,0,Male,Secondary,0
1469,413,7,Male,Secondary,0
1470,414,42,Male,Secondary,1
1471,414,0,Female,Secondary,0
1472,414,5,Male,Secondary,0
1473,414,25,Female,Secondary,0
1474,414,28,Female,Primary,1
1475,414,4,Female,None,0
1476,415,18,Female,Secondary,0
1477,415,36,Male,None,0
1478,416,28,Male,Tertiary,1
1479,416,0,Female,Secondary,0
1480,416,24,Male,Secondary,0
1481,417,14,Male,Tertiary,0
1482,417,47,Male,Secondary,0
1483,417,37,Female,Tertiary,1
1484,417,29,Female,Secondary,1
1485,418,32,Male,Primary,0
1486,419,39,Female,Secondary,1
1487,419,5,Female,Secondary,0
1488,419,7,Male,Primary,0
1489,419,27,Female,Secondary,0
1490,419,24,Female,Secondary,1
1491,420,31,Male,Secondary,1
1492,421,16,Female,Secondary,0
1493,421,12,Female,Tertiary,0
1494,421,18,Female,Secondary,1
1495,421,63,Male,Primary,0
1496,421,0,Female,Tertiary,0
1497,422,48,Female,Secondary,0
1498,423,51,Male,Secondary,1
1499,423,16,Female,Secondary,0
1500,424,24,Male,Secondary,0
1501,424,35,Male,Tertiary,0
1502,424,30,Male,Primary,0
1503,424,32,Male,Secondary,1
1504,425,22,Female,Primary,1
1505,426,31,Female,Primary,0
1506,426,7,Female,Tertiary,0
1507,427,59,Female,None,1
1508,427,34,Female,Secondary,1
1509,428,41,Male,Primary,0
1510,428,37,Female,Tertiary,1
1511,428,43,Female,Tertiary,0
1512,429,73,Female,Secondary,1
1513,429,43,Male,Secondary,1
1514,429,0,Male,Secondary,0
1515,430,31,Female,Tertiary,0
1516,430,0,Female,None,0
1517,430,17,Male,Secondary,0
1518,431,19,Male,None,0
1519,431,29,Female,Secondary,1
1520,431,33,Male,None,1
1521,431,49,Female,Secondary,0
1522,431,5,Male,Primary,0
1523,431,32,Male,Secondary,1
1524,432,38,Female,Primary,1
1525,432,41,Female,Primary,0
1526,432,8,Female,None,0
1527,432,30,Male,Secondary,0
1528,432,20,Male,Primary,1
1529,433,27,Male,Primary,0
1530,433,0,Male,Secondary,0
1531,434,7,Female,Tertiary,0
1532,434,16,Female,Tertiary,0
1533,435,0,Female,Secondary,0
1534,435,5,Female,Secondary,0
1535,435,51,Female,Secondary,0
1536,436,50,Male,Secondary,1
1537,436,36,Male,Tertiary,0
1538,437,10,Female,Primary,0
1539,437,36,Male,Secondary,0
1540,437,37,Male,Secondary,1
1541,437,8,Male,Secondary,0
1542,437,48,Female,Secondary,0
1543,438,17,Male,Tertiary,0
1544,438,17,Female,Secondary,0
1545,438,16,Male,Tertiary,0
1546,438,34,Female,Primary,0
1547,439,35,Male,Secondary,1
1548,439,21,Female,Secondary,1
1549,439,12,Female,Tertiary,0
1550,439,0,Male,Primary,0
1551,440,26,Female,Secondary,1
1552,440,42,Female,Primary,0
1553,441,26,Female,Tertiary,1
1554,441,32,Male,Secondary,0
1555,441,42,Female,Tertiary,0
1556,441,19,Female,Primary,1
1557,441,11,Female,Secondary,0
1558,441,18,Female,Secondary,0
1559,442,2,Female,Secondary,0
1560,443,7,Male,Primary,0
1561,443,0,Male,Tertiary,0
1562,443,25,Male,Tertiary,1
1563,443,38,Male,Secondary,0
1564,444,10,Female,Tertiary,0
1565,444,5,Male,None,0
1566,444,15,Male,Primary,0
1567,444,0,Female,None,0
1568,444,31,Male,Primary,1
1569,444,31,Female,None,1
1570,445,14,Female,Secondary,0
1571,445,5,Male,Secondary,0
1572,445,46,Female,Tertiary,0
1573,445,28,Female,None,0
1574,445,35,Female,Primary,0
1575,445,57,Male,Secondary,1
1576,446,6,Female,Tertiary,0
1577,446,0,Female,Secondary,0
1578,446,0,Female,Primary,0
1579,446,19,Male,Secondary,0
1580,446,27,Female,Secondary,0
1581,447,18,Male,Secondary,1
1582,447,0,Female,Secondary,0
1583,447,36,Female,Secondary,0
1584,447,38,Female,Tertiary,0
1585,447,37,Female,Primary,1
1586,447,38,Male,Primary,1
1587,448,18,Female,Tertiary,1
1588,449,25,Male,Secondary,0
1589,450,4,Female,Tertiary,0
1590,451,0,Male,Tertiary,0
1591,451,13,Male,Secondary,0
1592,451,18,Female,Primary,0
1593,452,36,Female,Secondary,1
1594,452,41,Male,Secondary,0
1595,452,35,Female,Tertiary,0
1596,452,24,Female,Tertiary,0
1597,452,46,Male,Primary,1
1598,452,38,Male,Secondary,1
1599,453,26,Male,Tertiary,1
1600,454,52,Female,Secondary,0
1601,454,67,Male,None,0
1602,455,0,Female,None,0
1603,455,23,Female,Secondary,0
1604,455,40,Male,Tertiary,1
1605,456,54,Male,Primary,0
1606,456,20,Female,Secondary,1
1607,456,15,Male,Secondary,0
